Donor1_Day07_P1_Rep1	Donor1_Day07_P2_Rep1	Donor1_Day07_P3_Rep1	Donor1_Day07_P4_Rep1	Donor1_Day14_P5_Rep1	Donor1_Day14_P6_Rep1	Donor1_Day14_P7_Rep1	Donor1_Day14_P8_Rep1	Donor1_Day15_P5_Rep2	Donor1_Day15_P6_Rep2	Donor1_Day15_P7_Rep2	Donor1_Day15_P8_Rep2	Donor2_Day06_P1_Rep2	Donor2_Day06_P2_Rep2	Donor2_Day06_P3_Rep2	Donor2_Day06_P4_Rep2	Donor3_Day07_P1_Rep3	Donor3_Day07_P2_Rep3	Donor3_Day07_P3_Rep3	Donor3_Day07_P4_Rep3	Donor3_Day14_P5_Rep3	Donor3_Day14_P5_Rep4	Donor3_Day14_P6_Rep3	Donor3_Day14_P6_Rep4	Donor3_Day14_P7_Rep3	Donor3_Day14_P7_Rep4	Donor3_Day14_P8_Rep3	Donor3_Day14_P8_Rep4	genes
2	6	2	3	0	2	6	5	0	3	1	3	4	1	1	0	1	0	1	1	2	4	1	0	2	5	6	2	RP11-156E8.1
74	79	99	9	0	355	248	194	5	328	52	26	52	8	7	29	33	14	63	73	21	27	422	211	170	39	11	175	EFCAB2
0	0	0	0	0	1	9	14	0	0	3	3	0	1	0	0	0	1	0	0	0	0	5	0	3	4	2	3	KIF26B
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-62I21.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-522M21.2
0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	RP11-522M21.3
40	4	61	4	10	719	991	594	1	457	199	300	4	38	5	4	2	10	12	0	2	0	542	298	606	238	178	379	SMYD3
0	0	0	0	0	7	15	0	0	7	6	0	0	0	0	0	1	0	0	0	0	0	3	4	0	4	1	1	RP11-83A16.1
0	0	0	0	0	6	11	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	RP11-36N20.1
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-690C23.2
194	165	229	93	53	796	512	1558	65	1147	49	964	61	157	61	56	76	77	98	208	67	112	1476	657	1694	181	746	831	TFB2M
492	861	613	401	303	1993	1488	1029	424	536	412	580	451	401	425	439	564	403	591	825	402	479	845	506	971	223	561	730	CNST
2	7	1	2	5	9	20	0	1	2	7	1	3	3	4	1	5	0	1	7	0	3	2	0	4	3	2	10	RP11-439E19.9
0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	RP11-439E19.7
1629	45	2102	19	347	4705	3332	4747	103	3813	387	2457	343	934	54	46	63	309	858	13	18	3	4818	3132	4470	603	1902	3542	SCCPDH
3	1	8	0	3	60	93	13	5	11	24	11	2	7	6	0	4	3	1	2	0	4	34	17	8	47	11	32	RP11-439E19.10
281	76	339	51	201	352	532	587	182	393	226	532	233	308	98	57	73	239	328	71	75	63	547	360	667	475	310	390	AHCTF1
244	6	298	0	81	479	226	744	15	491	22	411	84	175	7	4	13	50	182	11	1	0	654	323	819	97	361	508	ZNF670
4	0	12	0	4	59	72	48	0	31	9	23	1	8	0	0	0	1	6	0	0	0	44	19	56	10	13	20	ZNF695
114	0	128	0	34	167	148	215	18	139	39	101	52	66	3	4	5	25	56	2	0	4	139	146	164	55	71	144	ZNF669
0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	C1orf229
52	0	42	0	12	653	480	454	4	434	164	319	16	40	7	0	3	8	14	6	4	0	429	175	523	176	195	218	ZNF124
92	8	119	18	206	244	276	86	139	82	271	397	52	313	49	5	8	201	65	11	15	5	135	106	87	389	283	98	RP11-488L18.10
24	0	18	5	10	57	39	43	12	22	20	37	13	13	3	2	3	5	21	5	2	3	36	20	40	16	20	26	RP11-488L18.8
50	1	53	1	9	869	1293	580	4	474	648	406	28	34	5	2	9	18	23	7	7	0	337	130	701	383	205	282	ZNF496
4	0	3	11	1	659	666	0	0	0	201	3	2	0	6	0	13	5	1	8	0	2	3	7	2	20	0	0	NLRP3
0	0	0	0	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	OR2B11
11	0	9	53	11	9114	7564	596	11	545	4637	1623	9	34	26	14	11	41	11	5	22	52	296	95	1235	1568	449	118	GCSAML
0	0	10	0	0	13	10	6	0	0	20	17	0	3	0	0	0	2	0	0	0	0	0	0	16	12	16	5	GCSAML-AS1
0	0	0	0	1	6	9	2	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	3	OR2C3
0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-978I15.10
0	0	0	0	0	9	18	0	0	1	8	1	0	0	1	0	0	1	0	0	0	0	0	0	0	5	0	0	OR2G2
0	0	0	0	0	8	1	0	0	0	9	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	OR2G3
0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	RP11-634B7.4
1	0	0	0	0	3	2	1	2	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	3	0	0	OR13G1
3	7	0	0	2	3	1	0	5	0	0	1	2	0	2	11	6	0	5	5	5	2	1	0	0	1	1	3	OR6F1
3	0	0	1	0	0	4	0	4	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	OR14A2
0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	OR14K1
0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	OR1C1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR14A16
0	2	0	0	0	0	0	0	4	0	0	0	1	0	1	0	8	0	1	7	0	0	0	0	0	0	0	0	OR11L1
320	7777	359	4875	837	160	97	216	3145	207	41	274	1531	512	6140	3318	5311	1803	1529	8503	5459	3514	255	254	125	262	167	182	TRIM58
90	1589	83	880	203	56	80	57	679	73	38	58	422	98	1239	958	1255	365	438	1542	1137	552	91	59	68	127	65	61	OR2W3
4	157	8	84	12	6	5	2	40	3	3	7	13	8	91	55	101	19	30	114	118	89	6	4	3	23	5	7	OR2T8
0	14	0	5	1	0	0	0	0	0	0	0	0	0	3	1	3	4	2	21	7	0	0	0	0	2	1	0	OR2AJ1
0	2	0	0	4	15	31	6	0	3	12	1	0	1	3	1	2	1	0	1	0	0	6	2	4	2	0	1	OR2L13
1	1	1	0	2	1	11	0	1	0	0	0	0	0	3	3	0	2	3	4	0	2	2	1	3	0	0	2	OR2L8
0	2	0	4	0	2	7	0	3	1	4	2	0	0	1	0	2	1	0	2	0	0	2	0	0	2	0	0	OR2AK2
1	0	0	0	0	1	6	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	OR2L5
0	4	0	1	1	2	6	3	2	1	11	0	0	0	0	0	1	2	0	0	0	2	0	2	3	4	0	1	OR2L2
2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2L3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2M5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2M2
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2M3
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2M4
6	31	1	6	3	0	0	0	5	0	0	0	3	0	7	13	13	2	2	14	3	12	2	0	1	3	0	0	OR2T33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	OR2T12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2M7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR14C36
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-407H12.8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2G6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-438F14.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T35
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR2T27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OR14I1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	XX-CR54.1
0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	XX-CR54.3
7	0	6	0	0	0	2	0	0	0	0	0	12	0	0	2	5	0	16	1	0	0	0	1	0	0	0	0	LYPD8
139	185	111	64	105	107	184	101	107	63	156	34	122	83	106	58	125	89	171	125	108	43	86	75	84	121	37	88	SH3BP5L
3186	802	4553	1386	1436	1716	1869	2637	1198	1439	407	1179	1821	1822	781	993	349	1583	4074	1265	842	1894	1622	1483	2610	646	1212	2331	ZNF672
702	71	785	61	409	735	992	1261	301	945	499	776	381	465	150	110	131	378	703	106	73	83	1475	981	1249	917	615	1103	ZNF692
1	1	1	0	0	2	2	2	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	AL672294.1
763	142	854	40	280	773	739	813	283	682	179	416	620	379	115	204	186	387	815	149	53	65	1111	952	721	216	382	846	PGBD2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FAM110C
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC079779.7
73	12	122	6	62	123	286	259	52	88	86	156	48	79	22	26	48	41	99	23	14	4	186	126	244	132	124	204	SH3YL1
8009	3719	7954	1655	4475	3983	3346	6281	4816	4339	468	3494	9260	4791	4270	6303	8867	6138	11031	4490	2040	735	5939	4669	5838	1372	3320	4750	ACP1
4	5	4	0	14	14	12	3	18	9	6	5	18	10	20	17	18	17	11	6	10	3	5	2	2	3	8	1	FAM150B
0	1	0	0	1	2	0	0	2	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	AC079779.5
0	3	0	0	1	0	0	0	5	0	0	0	0	1	1	6	7	0	1	0	0	0	1	0	0	0	0	0	AC079779.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC105393.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC105393.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC093326.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC093326.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC093326.3
1299	60	1316	22	429	1116	1398	1344	207	706	446	661	695	883	102	84	142	563	833	42	21	13	1129	984	1072	453	641	1188	TMEM18
2	0	0	0	0	0	2	6	0	2	0	0	0	0	0	0	0	0	2	0	0	0	7	6	2	1	8	2	AC092159.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC092159.3
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC116609.1
0	0	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	RP13-539J13.1
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC116609.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC116609.2
0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	LINC01115
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC113607.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC113607.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC116614.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SNTG2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC114808.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC114808.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC108462.1
0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	TPO
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC144450.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC141930.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC144450.2
0	0	0	0	0	299	222	2	0	0	27	0	0	0	0	0	0	0	0	0	0	0	5	0	3	8	0	0	PXDN
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MYT1L
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC093390.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MYT1L-AS1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC018685.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC018685.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC011995.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC011995.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	AC019118.2
0	0	0	0	0	3	1	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	AC019118.3
0	0	1	0	0	0	10	5	0	2	0	1	1	1	0	0	3	0	3	0	0	0	10	3	0	2	0	1	AC019118.4
759	15	913	11	219	1502	1414	2229	119	1450	260	1288	297	466	54	93	89	248	470	32	28	13	1950	1217	2252	380	1071	1489	TSSC1
322	51	230	9	163	319	691	407	89	246	518	231	178	189	71	51	66	163	216	36	17	16	357	272	383	434	170	409	TRAPPC12
67	4	72	1	9	158	101	67	5	80	19	17	44	14	8	27	20	12	63	2	2	0	86	94	82	19	10	73	TRAPPC12-AS1
2	0	0	0	2	2	5	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	3	2	1	0	0	RP11-1293J14.1
1181	133	1289	136	469	3358	2362	3269	297	3191	684	2590	319	1073	311	160	215	455	528	101	181	143	3839	2376	3315	1170	2058	2031	ADI1
5	2	0	0	0	11	14	4	0	8	0	4	0	2	1	1	0	0	0	2	0	0	9	2	8	3	0	5	AC142528.1
37	42	49	5	13	52	77	60	10	48	19	31	24	21	11	14	21	9	28	31	4	12	61	35	92	23	29	64	AC108488.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP13-512J5.1
690	449	744	134	204	961	740	2041	156	1402	146	1130	304	409	151	201	166	220	439	400	109	180	1853	982	2139	414	944	1351	RNASEH1
17	81	19	7	10	146	138	124	5	147	21	69	8	14	5	10	23	11	22	79	2	9	136	57	249	57	28	65	RNASEH1-AS1
5585	2495	6401	582	2115	6830	8997	11952	1273	6806	1635	6023	2794	3827	1134	1743	2078	2418	3981	2859	562	428	9466	6515	11320	3367	4545	9342	RPS7
9	317	7	0	0	0	13	25	0	2	1	0	3	0	1	163	156	0	10	348	1	0	2	0	27	0	0	12	COLEC11
0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	8	3	0	1	0	0	0	0	0	AC010907.2
0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	2	0	0	0	0	0	0	ALLC
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC010907.5
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DCDC2C
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	AC019172.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC107070.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC012445.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC022311.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC107057.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC107057.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC108025.2
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC010729.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC010729.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DKFZP761K2322
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC017053.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC105253.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC021021.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7515
0	0	4	1	0	0	3	0	4	0	2	0	0	0	4	3	5	1	0	7	1	0	0	0	0	0	0	0	LINC00487
5	15	10	9	7	1	2	2	37	2	3	0	21	5	25	20	12	24	16	29	22	6	0	4	2	1	0	0	AC017076.5
1277	166	1192	135	877	195	171	320	687	289	75	406	991	1121	329	267	367	1205	1438	171	172	89	221	274	302	262	238	225	CMPK2
5430	14099	6153	7761	3652	238	226	496	8859	275	39	184	13137	2320	10884	19136	27663	7613	15092	14198	7787	3301	521	485	414	48	139	433	RSAD2
7	0	4	0	4	1	2	1	6	0	2	1	5	6	7	2	9	8	10	0	4	3	0	1	3	7	0	1	RP11-439M11.1
1324	49	1457	36	773	558	853	720	542	520	346	1060	963	1174	246	194	209	969	1432	61	93	34	608	475	807	650	631	564	RNF144A
1	0	7	0	1	4	15	2	1	3	9	3	4	7	1	0	0	6	4	1	3	1	2	2	5	9	1	3	AC019048.1
2	0	0	0	2	0	3	1	3	1	1	1	1	2	3	1	0	1	2	3	0	0	1	0	0	6	1	1	RP11-557L19.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC092580.3
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC092580.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC007463.2
0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	LINC00298
2	10	1	12	1	6	0	4	1	2	0	10	7	0	4	12	16	4	19	23	7	1	4	2	2	1	0	2	LINC00299
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	U91324.1
1	10	0	0	3	6	2	1	1	3	1	4	5	0	2	0	1	2	1	2	3	1	1	0	5	0	2	2	AC011747.3
8	22	8	12	7	10	17	31	24	13	10	26	8	5	20	25	19	5	16	22	26	6	25	12	15	17	7	21	AC011747.4
0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	7	0	6	0	0	0	0	0	0	AC011747.6
8	98	13	51	11	2	4	17	26	4	6	9	16	1	37	51	49	12	28	80	59	54	6	5	11	3	1	8	AC011747.7
1094	10827	1332	5651	1058	1444	1654	2278	3264	911	541	2888	2878	613	4305	8175	9225	1925	3894	12526	5323	4108	1350	541	2337	1337	1163	982	ID2
4	19	2	14	1	2	6	6	5	1	0	6	4	0	15	9	16	11	6	11	17	24	5	6	6	5	4	5	RP11-434B12.1
3186	5049	3931	2560	1627	1082	1270	3831	2451	1580	371	2018	2866	2299	3478	4027	5882	2597	3670	5090	2950	2033	2742	1952	2863	716	2146	3552	KIDINS220
9537	427	11087	304	5548	1382	862	5019	3153	2061	134	2681	5781	7439	1667	1533	1428	5964	8744	570	494	271	4941	6900	2925	741	4735	6677	MBOAT2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-734K21.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-734K21.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-734K21.4
0	0	0	3	0	48	63	1	2	10	21	0	0	0	4	1	2	0	1	0	1	1	10	9	3	11	3	1	ASAP2
1403	64	1505	39	374	1971	1906	3329	192	2435	439	1576	653	729	112	111	116	433	868	44	20	17	2951	1798	3396	748	1047	2044	ITGB1BP1
4133	146	5011	32	1017	4552	3063	8466	452	6028	405	4356	1414	2432	149	242	258	1113	2286	73	47	45	8352	5323	7614	1048	3638	6159	CPSF3
791	124	1057	50	363	1339	1117	1940	201	1130	185	1027	316	724	118	71	72	432	604	71	46	61	1786	1424	1533	361	891	1741	IAH1
487	983	521	475	168	1218	890	1130	224	748	227	445	296	264	301	422	434	253	450	833	414	609	1072	658	873	183	435	730	ADAM17
4	4	4	0	6	4	19	1	7	5	2	5	8	1	1	2	8	7	3	2	4	5	2	4	1	6	1	1	RP11-400L8.2
1	0	1	0	3	1	5	0	1	3	1	3	2	3	0	1	1	2	3	0	0	0	4	0	1	1	0	1	RP11-214N9.1
7006	485	8373	681	2616	7600	4945	11549	1992	8926	756	7474	3358	4934	1068	978	1147	3119	5114	510	546	499	11759	8112	10809	2018	6136	8257	YWHAQ
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	RP11-521D12.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-521D12.2
0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	3	0	2	1	RP11-521D12.5
560	4	628	9	204	559	373	1057	127	651	108	847	226	451	79	44	54	246	383	1	20	27	979	737	863	261	750	827	TAF1B
32	1	12	0	25	26	32	43	14	34	36	76	13	25	11	4	5	19	15	0	1	1	41	50	31	80	53	38	RP11-95D17.1
470	221	496	124	162	51	23	275	223	156	15	80	362	257	158	90	174	253	403	256	118	126	239	293	188	53	125	263	GRHL1
0	3	1	3	1	0	0	0	0	0	0	0	5	0	0	2	0	1	5	5	5	0	0	0	0	2	0	1	AC010969.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-254F7.1
50	130	82	73	62	103	43	57	89	57	27	36	42	58	71	53	47	110	36	86	78	106	80	90	35	33	50	57	RP11-254F7.2
135	99	111	44	64	185	98	117	69	150	26	79	59	98	53	46	33	89	93	111	45	40	155	127	143	43	80	108	KLF11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	RP11-254F7.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	CYS1
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC104794.4
18	1	8	3	6	9	22	13	4	17	7	9	5	15	1	1	2	9	19	0	0	0	33	11	15	21	8	14	RP11-254F7.4
58573	1013	69045	106	13972	13647	11526	25030	4895	14582	4570	12196	28576	24744	1467	3378	3223	13550	45228	825	273	176	22872	24943	20847	5117	14738	25467	RRM2
211	2	147	0	101	101	132	27	136	29	125	25	267	133	28	19	36	168	359	3	7	0	37	63	16	42	18	44	C2orf48
8	6	22	8	20	535	645	46	57	51	499	76	18	8	28	57	19	44	39	13	17	5	31	22	112	179	23	32	HPCAL1
1040	1412	945	1776	1442	1044	1933	2045	2175	2079	334	2386	1308	1321	2412	1043	1294	1686	1718	1367	2252	1397	2393	1473	2175	2103	1233	1347	ODC1
